928,Nina Lopez,1930/07/08,2465 Administration,El Paso,79137,Texas,334 280 9634
120,Camron Frost,1939/09/29,1225 Landers,Baltimore,21411,Maryland,408 824 4725
353,Lincoln Gillespie,2004/06/08,6703 Institute,Paterson,07560,New Jersey,870 307 4273
820,Jayleen Jimenez,1961/03/28,4178 Clover,Tallahassee,32356,Florida,414 238 8097
456,Carmen Cain,1912/07/06,9783 Superior,San Bernardino,92349,California,443 484 4630
307,William Saunders,2012/11/24,4149 Lsd Illinois St,Hartford,06154,Connecticut,859 445 5704
155,Rafael Winters,1981/11/18,3507 Minnetonka,Eugene,97410,Oregon,503 196 9050
217,Dorothy Rodriquez,1932/07/20,6551 Iron,Orlando,32837,Florida,432 996 8948
431,Olivia Pitts,1943/06/17,6472 Garland,Denver,80722,Colorado,478 564 7909
894,Alyson Bond,2003/09/30,154 Midway Park,Sterling Heights,48310,Michigan,684 728 3953
49,Catalina Gaines,1958/10/13,234 Lsd Columbus Dr,Peoria,61504,Illinois,720 649 1109
33,Chaim Barrett,1913/11/12,2001 Irving,Aurora,60586,Illinois,859 753 6141
558,Jeremy Abbott,1910/09/20,4542 Ashland,Springfield,01173,Massachusetts,385 724 9416
700,Ashton Raymond,1940/01/30,7539 71st,Worcester,01607,Massachusetts,810 738 3854
618,Mckinley Copeland,2016/08/22,5691 Greenleaf,Bakersfield,93220,California,717 125 4348
98,Whitney Hawkins,1930/06/27,217 George,Denver,80772,Colorado,207 246 2329
554,Fletcher Dean,1943/02/18,3639 Hartwell,Austin,78181,Texas,202 718 7891
119,King Bartlett,1965/04/26,8823 Normal,Phoenix,85577,Arizona,317 561 6212
283,Katie Knight,1937/08/10,4715 Oak Park,Worcester,01608,Massachusetts,312 970 1160
217,Anya Best,1993/05/21,1711 Kennedy Division St,Boston,02195,Massachusetts,325 555 6692
918,Walter Cote,1951/04/07,4301 Henry,Anchorage,99133,Alaska,530 262 7833
74,Greta Gibbs,1932/12/07,446 Crosby,Little Rock,72177 ,Arkansas,509 124 7700
231,Kyla Wood,1914/10/19,2642 Lakeview,Jacksonville,32370,Florida,443 158 7319
459,Gary Koch,1987/04/19,3874 Armour,Topeka,66612,Kansas,939 450 6913
469,Kamari Buckley,1942/10/01,5387 136th,Lansing,48880,Michigan,540 154 3329
494,Paulina Baird,2014/05/06,8209 Lsd Belmont Av,Kansas City,66479,Missouri,786 414 0304
167,Luis Reynolds,1939/02/03,8822 Sioux,Reno,89565,Nevada,618 609 9928
903,Kennedy Burris,1965/06/24,3294 Broadway,North Las Vegas,89971 ,Nevada,863 753 2903
725,Jude Mann,1932/11/12,6770 Fry,Hampton,23659,Virginia,845 991 8364
43,Zion Daniels,1992/12/03,3167 St Paul,Nashville,37626 ,Tennessee,972 227 1007
581,Reed Campbell,1987/12/20,2289 Minnehaha,North Las Vegas,89725 ,Nevada,423 351 9279
241,Sabrina Parrish,2014/03/24,3719 Kennedy Ontario St Nb,Independence,64082,Missouri,774 333 3910
164,Jaida Campos,2015/04/06,4167 Schick,Akron,44392,Ohio,602 296 6198
928,Ahmad Acosta,1912/07/15,3544 97th,Irving,75088,Texas,561 257 7776
318,Anabella Buchanan,1944/11/10,5206 Russell,Bridgeport,06666,Connecticut,225 912 3077
963,Saniyah Bright,1916/02/28,6285 Princeton,Cary,27516,North Carolina,479 566 2932
875,Theo Hopkins,1938/05/01,1695 Circle,Reno,89532,Nevada,912 985 4920
496,Daisy Pittman,1957/01/30,8390 Redwood,Stamford,06943,Connecticut,707 470 2522
267,Philip Clayton,1978/11/12,719 Burnside,Aurora,80083,Colorado,413 899 4810
460,Parker Cortez,2006/10/02,36 Austin Av Jfk,San Diego,92605,California,936 220 5621
16,Destiny Dejesus,1948/05/11,2927 Dekalb,Elizabeth,07255,New Jersey,719 445 4192
864,Andres Harrison,1951/10/29,7548 Richland,Chattanooga,37193,Tennessee,331 737 1300
55,Drew Lloyd,1955/12/08,9008 Catherine,Bridgeport,06691,Connecticut,469 735 0858
156,Zachary Ball,2007/09/29,9385 Castleisland,Shreveport,71155,Louisiana,504 976 2552
876,Karla Beasley,1991/05/01,184 Eisenhower Ib Kennedy Ob,Santa Ana,92676,California,303 624 8859
143,Jennifer Golden,1985/09/27,3043 Dr Martin Luther King Jr,Dayton,45333,Ohio,508 621 7850
598,Esther Miles,1904/01/15,4297 Paxton,Peoria,61571,Illinois,910 963 9890
835,Malaysia Stokes,1993/03/11,5982 42nd,Fort Collins,80567,Colorado,435 387 8526
218,Chris Neal,1948/01/31,2858 Wilton,Minneapolis,55876,Minnesota,205 107 8271
794,Elianna Bradshaw,1907/09/23,3102 Livermore,Jackson,49268,Mississippi,206 124 3119
341,Marco Lopez,1988/12/08,9723 Liano,Sioux Falls,57014,South Dakota,608 437 0699
529,Ignacio Mcintosh,2004/01/05,4802 101st,San Diego,92139,California,215 300 3668
874,Genesis Avila,1918/04/17,8957 Ernst,Lubbock,79983,Texas,615 199 2518
408,Milan Phillips,2005/10/14,3183 Peoria,Warren,48085,Michigan,281 333 2152
954,Davis Garrison,2016/08/01,9083 Dan Ryan 71st St,San Jose,95367,California,316 763 3487
827,Darwin Shannon,1971/01/15,699 Fulton Market,Montgomery,36144 ,Alabama,909 978 6320
390,Uriah Lang,1901/02/03,9244 Tonty,Naperville,60411,Illinois,860 851 0098
598,Jaliyah Wong,1952/09/14,308 Coulter,Eugene,97439,Oregon,938 325 8626
137,August Herrera,1964/08/06,2465 Laporte,Winston-salem,27188,North Carolina,425 494 9726
115,Helen Cash,1913/01/02,6736 Garfield,Oakland,94650,California,860 270 0268
750,Leo Cohen,1955/10/04,9743 Unknown,Toledo,43280,Ohio,901 401 0608
924,Eugene Evans,1954/06/18,6807 Jensen,Fresno,93485,California,607 689 1443
97,August Mcpherson,1978/09/14,6664 Kennedy Madison St,Grand Rapids,49540,Michigan,434 261 9920
164,Anastasia Beard,1960/01/28,7690 Hermitage,Cedar Rapids,52228,Iowa,340 697 4663
967,Barbara Wilder,2001/06/11,1657 Lsd Lawrence Av,Baltimore,21201,Maryland,586 213 2000
563,Alvin Simpson,1994/03/18,7566 Lacey,Charleston,29403 ,South Carolina,617 613 8163
52,Channing Graves,1967/08/25,5446 Vincennes,Tulsa,74267,Oklahoma,630 670 7150
606,Isaiah Serrano,2012/03/11,9424 Columbia,Memphis,38891,Tennessee,580 394 9425
508,Jax Ramirez,2005/07/27,5643 Forrestville,Anchorage,99722,Alaska,810 402 7832
118,Callum Hart,1982/12/01,2832 Harvard,Springfield,01193,Massachusetts,989 365 6378
964,Maurice Shannon,1949/06/29,2866 Brainard,Colorado Springs,80033,Colorado,978 453 0856
147,Dustin Welch,1925/05/28,5291 Crowell,Las Vegas,89967,Nevada,734 946 1299
204,Tripp Woodard,1917/09/21,5001 Lowell,Mobile,36667,Alabama,929 285 5943
218,Alijah Spence,1951/03/03,7166 River,Toledo,43961,Ohio,541 549 9135
468,Eliseo Trujillo,1969/10/26,6701 111th,Anaheim,92839,California,337 405 6941
938,Jerry Stanton,1977/03/05,2917 Kennedy Lake St,Modesto,95332,California,360 131 3675
420,Amalia Hansen,1965/03/09,6053 Lsd Lsd Wacker Dr,Glendale,85037,Arizona,857 885 4951
630,Georgia Arnold,1946/05/15,5068 Montana,West Valley City,84046,Utah,909 415 7052
707,Nash Schultz,1918/06/01,9862 Patton,Miami,33283,Florida,312 449 4823
302,Brooke Kramer,1980/03/14,5697 71st,Akron,44348,Ohio,217 959 8659
886,Landyn Velez,1960/09/18,3759 Lamon,Dallas,75395,Texas,762 873 1552
344,Grace Jimenez,1938/07/06,4055 Edbrooke,Montpelier,05663,Vermont,864 651 5008
510,Karly Wiley,1908/12/12,1018 Ohio,Richmond,23230,Virginia,215 891 2599
963,Josue Valentine,1973/10/29,7388 Chicago Skyway State St,Worcester,01678,Massachusetts,480 356 0294
638,Dangelo Barrera,2011/11/25,8616 Manistee,San Francisco,94925,California,862 716 1277
573,Helen Gilliam,1925/12/24,9014 Hollywood,Knoxville,37718,Tennessee,787 944 4026
19,Makenzie Horn,1993/03/07,8483 Lsd 53rd St,Sioux Falls,57042,South Dakota,216 906 4850
192,Keegan Flowers,2014/05/11,5444 Cumberland,Memphis,38019,Tennessee,352 657 1750
88,Kaeden Obrien,1996/01/20,332 Bonaparte,Nashville,37081 ,Tennessee,848 612 2044
793,Caden Gould,1955/02/12,8766 Lsd Wacker Dr,San Diego,92043,California,260 175 8924
542,Viviana Potts,1984/11/25,3834 Cullom,Austin,78465,Texas,432 870 5710
656,Virginia Patterson,1972/07/21,8148 Fielding,Fort Collins,80549,Colorado,951 952 6690
242,Jenna Arnold,1983/12/28,2453 South Chicago,Bakersfield,93512,California,619 666 6307
875,Seamus Landry,1977/01/28,768 Winthrop,Kansas City,66032,Kansas,929 508 0965
19,Ralph Carney,1924/01/17,197 Webster,Fargo,58020,North Dakota,779 759 4168
436,Mariah Santos,1987/08/21,6061 Taylor,Savannah,31388,Georgia,469 930 1482
564,Payton Maddox,1961/01/10,2970 Avenue C,Cincinnati,45290,Ohio,985 709 4639
972,Emmy Gallegos,1949/07/12,7613 Stevenson Ob Dan Ryan,San Bernardino,92362,California,308 354 2063
76,Reece Shaffer,1903/06/18,8877 Green Bay,Louisville,40945,Kentucky,423 476 3591
530,Louis Olson,1928/11/02,3893 Talman,Long Beach,90725 ,California,228 962 8194
940,Eva Rowland,1968/09/19,8670 Public,Akron,44387,Ohio,917 755 2774
189,Jaylah Olson,2010/11/30,9595 34th,Rockford,61136,Illinois,954 589 6897
223,Chace Neal,1928/04/12,8111 Julia,Oxnard,93012,California,609 495 4650
247,Ayanna Vargas,1937/07/23,5498 38th,Glendale,85022,Arizona,830 481 9346
620,Jordyn Bowers,1942/10/18,8265 Iowa,Little Rock,72136 ,Arkansas,424 397 5181
123,Anabel Henson,1982/09/08,9760 Myrick,Ann Arbor,48141,Michigan,724 494 8736
245,Amara Lang,1977/11/10,1146 Newburg,Worcester,01697,Massachusetts,718 478 4871
192,Kyra Randall,1974/07/25,6369 Wilmot,Buffalo,14231,New York,678 725 7545
880,Abbey Beasley,1913/06/02,5033 Dan Ryan 39th St,Colorado Springs,80166,Colorado,909 441 4036
138,Chris West,1990/11/15,3817 Charleston,Coral Springs,33096,Florida,319 670 0010
375,Lacey Vance,2001/02/25,2759 Brennan,Eugene,97455,Oregon,551 720 0587
62,Terrell Shepard,2010/05/03,8625 Ponchartrain,Savannah,31327,Georgia,425 259 9862
547,Arian Garner,1946/08/01,8111 Washington,Philadelphia,19477,Pennsylvania,415 327 8280
772,Eliana Marquez,1971/06/15,456 26th,Springfield,65763,Missouri,207 377 8410
255,Lucas Cobb,2005/04/17,3406 Access,Pittsburgh,15018,Pennsylvania,213 832 8679
233,Aylin Harvey,1986/02/27,970 China,Hialeah,33054,Florida,442 947 3042
292,Celia Lloyd,1975/03/16,3878 Breakwater Access,Hialeah,33014,Florida,623 540 4599
866,Ella Roberts,1994/08/15,7577 Lake,Denver,80288,Colorado,575 600 0050
175,Diamond Flowers,1947/09/24,8607 Forrestville,Mesa,85743,Arizona,704 950 9393
43,Lauren Cochran,1981/01/15,2901 Ogallah,Columbus,31923,Georgia,952 997 8285
962,Kenneth Lucas,1917/10/03,9712 Kennedy Ontario St Sb,Houston,70084,Texas,918 447 6081
959,Alaina Jackson,1981/01/20,6711 Warren,Buffalo,14267,New York,608 166 2073
451,Cassius Fry,1973/07/17,1681 Ellen,Manchester,03108,New Hampshire,704 528 5092
875,Adriana Phillips,1986/09/15,5707 Flournoy,San Diego,92209,California,913 517 1302
922,Reagan Wilkerson,1964/12/15,7626 37th,Eugene,97431,Oregon,903 295 5160
169,Arnav Knox,1921/09/22,2292 Edgebrook,Fort Wayne,46996 ,Indiana,863 367 3205
171,Cassandra Hodge,1938/07/04,8768 Fairview,Alexandria,22251,Virginia,518 471 0727
540,Brenden Hayes,1949/09/29,9117 Wayne,Baltimore,21315,Maryland,539 150 1656
644,Steve Joyner,1993/06/13,5614 Browning,St. Louis,63518,Missouri,502 549 9558
127,Armani Russell,1908/07/09,2445 Ionia,Lansing,48842,Michigan,684 676 1392
920,Alyson Washington,1977/06/18,3526 Mcalpin,Anchorage,99866,Alaska,203 379 5743
62,Anne Odonnell,1972/03/22,6054 Kennedy Ib,Moreno Valley,92505,California,714 341 0843
481,Lilyanna Harrell,2007/12/29,6101 Pacific,Portland,97489,Oregon,574 658 2096
672,Jay Chambers,1901/05/26,9309 Avenue E,Memphis,38545,Tennessee,727 418 7155
346,Norah Elliott,1965/06/26,3278 Newberry,Fort Worth,76649,Texas,805 726 5531
804,Mariana Thompson,2002/08/05,8792 James M Rochford,Sioux Falls,57042,South Dakota,561 229 3879
706,Charity Booth,2000/10/12,9265 Belle Plaine,Portland,97776,Oregon,618 621 3803
787,Emerson Peterson,1989/03/24,1635 Stratford,Nashville,37191 ,Tennessee,702 480 8411
761,Quintin Frederick,1949/07/29,303 Patterson,New York,10907,New York,217 267 2684
937,Matias Henderson,1985/11/19,1263 Winneconna,Louisville,40841,Kentucky,815 295 9930
565,Caroline Spears,1915/12/10,4383 Riverside,Winston-salem,27129,North Carolina,561 622 0137
829,Lexie Byers,1990/08/05,7691 Carroll,Toledo,43790,Ohio,580 410 1841
182,Carla Morrow,1915/09/24,7418 Drexel Square,Gainesville,32646,Florida,219 828 4680
510,Heaven Christensen,1966/01/27,3528 Reta,Charleston,29409 ,South Carolina,267 875 7022
188,Amiyah Strickland,1932/04/05,9283 Nottingham,Tucson,85724,Arizona,219 551 4657
339,Jason Crosby,1965/09/23,7020 Loomis,Dayton,45351,Ohio,717 935 7241
444,Akira Wade,1943/03/09,474 Warwick,El Paso,79388,Texas,810 274 7984
873,Harmony Schultz,2000/08/07,572 Eisenhower Austin Bv,Cleveland,44875,Ohio,434 492 4412
759,Kolten Kirk,1994/08/17,5293 Medina,Amarillo,79109,Texas,505 410 5200
710,Johann Lowe,1993/10/04,7937 Superior,San Jose,95379,California,424 308 4665
221,Kael Willis,1993/01/12,3530 I55 Damen St,Buffalo,14291,New York,956 623 5777
913,Conner Estes,2009/07/03,8016 Chappel,Norman,73087,Oklahoma,938 733 4102
423,Deon Richmond,1953/05/15,9576 Mt Prospect,Bridgeport,06600,Connecticut,225 871 0378
653,Weston Mcmahon,1928/03/03,3672 Kennedy Lake St,Grand Rapids,49518,Michigan,757 214 4889
895,Millie Mcbride,2004/03/31,7470 St Mary,Little Rock,72109 ,Arkansas,682 276 1332
503,Jonathon Burnett,2011/03/14,7230 Dearborn,Fremont,94557,California,646 560 7991
900,Gauge Austin,1972/04/16,8223 Burkhardt,Chattanooga,37873,Tennessee,334 343 4199
853,Ahmad Schroeder,1927/03/20,5352 Oswego,Phoenix,85322,Arizona,570 696 4199
404,Macy Rasmussen,1987/09/24,7931 Lawrence Wilson,Orlando,32894,Florida,312 131 9144
674,Vanessa Gilliam,1938/04/02,4927 Luther,San Jose,95945,California,781 766 1463
750,Ayanna Fuentes,1963/06/02,241 Avenue L,Hartford,06121,Connecticut,308 535 7415
300,Sofia Valenzuela,1961/10/09,9836 Scottsdale,Long Beach,90743 ,California,442 815 8641
219,Teresa Snyder,1917/01/25,4295 Damen,Gilbert,85211,Arizona,805 702 2548
433,Presley Carroll,1956/06/05,8238 Bryn Mawr Av,Manchester,03106,New Hampshire,956 102 0889
710,Audrina Summers,1911/07/22,2822 Hopkins,Overland Park,66273,Kansas,206 315 3413
652,Tristen Whitehead,1998/05/31,6916 Normandy,Boston,02380,Massachusetts,607 857 4186
718,Kourtney Hopkins,1987/07/27,4593 31st,Allentown,18181,Pennsylvania,475 691 5214
686,Jordyn Blackwell,1992/07/04,6903 Museum Campus,Tucson,85911,Arizona,815 452 4568
424,Adelaide Rosa,1954/04/08,2400 Winnemac,Hialeah,33049,Florida,925 986 3449
543,Collin Barnes,1998/05/20,4527 Picardy,Springfield,01169,Massachusetts,816 726 3356
214,Harold Taylor,2004/03/28,1118 Williams,Tacoma,98044,Washington,781 965 8040
564,Alijah Webb,1947/05/26,1897 East River,Portland,97965,Oregon,228 429 3678
259,Yuliana Whitney,1988/07/09,209 109th,Des Moines,50353,Iowa,682 390 0977
40,Jakobe Graham,1909/11/04,8817 Estes,Salem,97351,Oregon,817 327 1794
919,Collin Mack,1959/03/21,6812 Kennedy Cumberland Av,Akron,44387,Ohio,503 236 1068
442,Marley Ramos,1908/02/19,8425 Lsd Recreation Dr,Coral Springs,33024,Florida,276 238 1920
814,Andre Conner,1957/02/12,1221 Lake Shore,Paterson,07574,New Jersey,308 733 8101
458,Lillianna Torres,2010/12/25,6802 Kennedy Ontario St,Elizabeth,07225,New Jersey,303 237 6696
68,Madden Baker,1975/05/22,2707 62nd,Oxnard,93032,California,254 867 4218
208,Tessa Simmons,1952/04/17,3188 Hoxie,Riverside,92543 ,California,617 554 6602
972,Skyler Reynolds,2014/04/19,3854 Pitney,Little Rock,72134 ,Arkansas,256 756 9746
459,Belen French,2012/11/21,4276 Kennedy Racine Av,Alexandria,22212,Virginia,270 460 1261
374,Keegan Mathis,1903/12/03,886 Rutherford,Little Rock,72162 ,Arkansas,318 814 5115
762,Kyndall Whitaker,1927/07/29,3221 84th,Grand Rapids,49500,Michigan,928 375 4825
221,America Castaneda,1984/12/25,7587 Eastlake,Peoria,61523,Illinois,970 720 0309
816,Kinsey Mcpherson,1953/08/23,4372 Eisenhower Paulina St,Anaheim,92856,California,607 646 4157
901,Tessa Mejia,1986/11/16,3694 Louise,Mobile,36677,Alabama,626 442 8193
443,Drake Lowe,2009/09/21,8609 Oakley,Tucson,85579,Arizona,330 451 2120
161,Greyson Madden,1948/07/09,8846 Ingleside,Olathe,66046,Kansas,580 235 9213
366,Cayson Gamble,1971/05/17,4127 River Walk,Greensboro,27411,North Carolina,708 858 2898
279,Cherish Jacobson,1945/12/07,5801 58th,Boston,02953,Massachusetts,947 553 3676
938,Asa Schultz,1906/11/10,819 Torrence,Phoenix,85458,Arizona,660 269 3976
911,Rohan Kennedy,1935/11/16,7973 Kennedy Belmont Av,Anaheim,92855,California,254 501 0653
584,Arielle Mcintyre,1919/09/19,3779 38th,Akron,44368,Ohio,601 346 5928
57,Deacon Joyner,1922/10/19,6070 Clinton,Salt Lake City,84027,Utah,281 305 6568
374,Crosby Steele,1976/09/12,6323 Hamlet,Raleigh,27998 ,North Carolina,260 224 9955
271,Killian Doyle,1919/10/29,9578 Lsd Foster Av,Greensboro,27442,North Carolina,406 438 0210
767,Ariel Emerson,1959/07/19,293 Douglas,Irving,75067,Texas,916 293 6906
800,Allan Love,1919/03/12,1777 Dan Ryan Roosevelt St,Cincinnati,45220,Ohio,941 368 2688
601,Emerson Mason,2002/10/05,3550 Birchwood,Hartford,06116,Connecticut,423 315 5853
205,Ryland Mcclure,1986/11/11,9222 Navajo,Phoenix,85708,Arizona,207 882 9846
182,Alyson Donaldson,1996/07/07,3566 45th,Irvine,92649,California,414 602 5088
279,Westin Ray,1952/04/23,7480 Kennedy Ob Jfk Express Lanes,Boston,02332,Massachusetts,323 193 5242
246,Emmett Gilliam,1936/05/11,9793 Quincy,Shreveport,71156,Louisiana,928 311 0675
330,Scarlett Colon,1911/08/12,5364 Nixon,Washington,20150,District Of Columbia,563 387 2819
527,Hayleigh Howell,1981/05/04,5033 Rochdale,Long Beach,90757 ,California,872 559 5442
903,Harrison Mcneil,2005/08/06,3932 95th,Oklahoma City,73283,Oklahoma,352 491 1886
873,Adelaide Vargas,1995/11/04,3349 Riverwalk,Modesto,95340,California,432 441 3259
706,Adelyn Orr,1942/02/06,911 Avenue L,Washington,20680,District Of Columbia,440 420 1023
844,Jason Stephenson,1955/12/27,9138 Edens Elston Av,San Francisco,94918,California,563 939 7176
200,Anthony Wright,2003/05/02,7849 Burling,St. Louis,63321,Missouri,540 436 6145
585,Cherish Berry,1938/04/18,7948 Caldwell,Eugene,97473,Oregon,980 396 0251
298,Johanna Floyd,1988/06/19,5265 Lsd Lawrence Av,Savannah,31365,Georgia,623 574 7637
455,Audrina Ballard,2007/12/13,6073 Mary,Moreno Valley,92569,California,540 387 8665
902,Cullen Mcbride,1941/11/23,8383 Lemont,Fort Lauderdale,33382,Florida,775 942 9947
606,Imani Ayala,1970/05/20,5034 Charleston,Lubbock,79210,Texas,956 637 5066
20,Maximo Walter,1991/02/05,4335 22nd,Anaheim,92883,California,901 842 4601
736,Libby Weeks,1940/10/17,536 Manila,Salt Lake City,84085,Utah,276 132 5120
772,Maxton Rosales,1901/11/02,125 Northcott,Thornton,80299,Colorado,201 465 8771
805,Scott Meyers,1984/07/29,8337 Parkview,Cedar Rapids,52222,Iowa,618 615 6805
297,Cale Beck,1961/03/06,7905 Pulaski,West Valley City,84035,Utah,989 486 3418
404,Samson Albert,1942/08/18,1442 Virginia,Dallas,75389,Texas,212 504 6371
5,Zane Gibson,1939/01/05,4210 North Water,Montgomery,36129 ,Alabama,216 263 8567
779,Isabela French,1995/03/31,6174 Janssen,Bellevue,98072,Washington,940 621 9955
541,Regan Anthony,1980/12/06,458 Algonquin,Oakland,94412,California,865 701 1946
666,Renata Morton,1960/04/27,5519 Farragut,Anaheim,92861,California,620 725 9274
557,Jaida Love,1917/08/18,9170 Illinois Lower,Fremont,94561,California,330 613 1059
965,Kylee Dunlap,1988/08/30,8507 Corbett,Atlanta,30318,Georgia,228 285 5900
918,Junior Doyle,1936/03/27,7256 Chicago River,Nashville,37936 ,Tennessee,507 499 0484
887,Maximus Griffith,2010/07/14,2956 Kennison,Irvine,92666,California,484 232 0827
380,Asia Stone,1983/12/17,7842 Kennedy Washington Bl,Long Beach,90752 ,California,234 928 4846
346,Bronson Daugherty,1967/02/08,4540 49th,Tucson,85407,Arizona,240 665 5503
155,Emilee Mcguire,1909/01/02,1146 Thompson,Olathe,66072,Kansas,937 291 2654
540,Brenna Chavez,1982/09/19,5544 Kolin,Little Rock,72164 ,Arkansas,952 232 7831
17,Landyn Robbins,1962/09/17,1426 58th,Columbia,29000,South Carolina,213 180 7583
604,Kylie Owen,1931/10/05,4934 Rush,Shreveport,71162,Louisiana,402 655 6098
88,Gwyneth Knight,1988/09/17,998 Oakwood,Joliet,60429,Illinois,313 428 3816
954,Liam Little,1974/04/27,7915 Postoffice,Fort Collins,80555,Colorado,619 343 1177
531,Nolan Mays,1924/04/05,3518 Oakdale,Detroit,48150,Michigan,313 552 9163
108,Cynthia Perez,1946/12/28,7451 Oak Park,Fort Lauderdale,33322,Florida,417 639 1794
942,Avah Kim,1902/08/24,9935 Kennedy Keeler Av,Columbus,43847,Ohio,484 925 2298
911,Jaidyn Woodard,1915/06/10,4602 George,Mobile,36642,Alabama,619 533 0990
223,Edith Shaffer,1954/10/01,3178 Spaulding,Oakland,94806,California,562 965 2959
846,Amira Blair,1987/11/28,190 Geneva,Long Beach,90718 ,California,878 363 5363
204,Quinn Wagner,1972/11/09,955 Haines,San Bernardino,92341,California,678 613 1054
328,Orion Lester,1916/07/17,2520 Lowerlevelt3,Bridgeport,06643,Connecticut,843 613 3568
990,Arely Abbott,1922/10/17,368 Dunbar,Akron,44357,Ohio,938 111 4270
402,Lucille Vazquez,1987/02/11,4898 Oakland,Glendale,85042,Arizona,443 974 7967
230,Brooks Little,2002/12/28,4359 Kennedy,Chesapeake,23354,Virginia,816 582 1822
256,Maeve Page,2004/01/10,3828 Haul,Nashville,37019 ,Tennessee,863 918 3661
614,Jovani Wiggins,1915/10/06,5904 Blanchard,Montgomery,36120 ,Alabama,505 167 9231
199,Louis Mcclure,1992/10/15,3148 Magnet,Philadelphia,19519,Pennsylvania,641 700 4449
490,Camron Adams,1985/03/07,5725 Schubert,Riverside,92574 ,California,929 386 5012
34,King Carver,1972/09/24,2376 Loop,Tucson,85608,Arizona,276 654 8905
625,Kaiya Hammond,1988/05/12,3116 Canfield,Tucson,85585,Arizona,407 467 1958
689,Thalia Chambers,2011/11/04,3084 111th,Clarksville,37036,Tennessee,508 109 7207
573,Evie Turner,1905/03/09,2791 Fry,Cleveland,44213,Ohio,228 988 5723
847,Isabel Mathis,1972/04/18,5530 116th,Madison,53193,Wisconsin,859 435 3274
724,Julian Lindsay,1969/10/12,4666 Walter Burley Griffin,San Antonio,78866 ,Texas,320 976 3498
741,Lamar Myers,1911/12/09,6547 61st,Boston,02149,Massachusetts,719 393 0421
812,Briana Patton,1982/01/26,4358 Muskegon,Providence,02821,Rhode Island,701 101 7155
40,Tommy Nash,1970/10/14,9984 Eisenhower Western Av,Fayetteville,72732,North Carolina,409 284 5105
75,Freddy Bates,1902/06/29,3027 Moffat,Cleveland,44867,Ohio,651 868 9109
320,Liberty Mcconnell,1960/08/05,4505 Haines,Seattle,98206,Washington,910 279 1745
505,Taraji Chavez,1955/06/25,7526 Stetson Lower,Columbia,29001,South Carolina,413 198 1701
333,Norah Snider,1903/10/23,3660 Public,Fort Collins,80506,Colorado,939 118 2360
26,Devan Heath,1967/12/23,8616 Bond,Rockford,61150,Illinois,906 121 6970
620,Millie Walters,1997/06/04,3290 Kennedy Lake St,Lakewood,80250,Colorado,228 474 1067
397,Aarav Roy,1947/11/30,6868 Ford,Hialeah,33037,Florida,347 542 4512
635,Larissa Pacheco,1994/06/08,4290 Winston,Arlington,76967,Texas,801 801 2711
102,Elisabeth Love,1998/12/20,2730 Medill,Allentown,18145,Pennsylvania,507 702 8805
60,Micah Saunders,1982/02/04,8443 Michigan,Springfield,65737,Missouri,740 147 4897
157,Liam Lester,1956/07/19,9081 48th,Huntsville,35882,Alabama,828 292 7200
