733,Shaun Dudley,1959/10/05,2210 Lorel,Atlanta,30531,Georgia,303 978 2264
939,Pierre Sheppard,1913/07/05,9884 Kennedy Racine Av,St. Paul,55048,Minnesota,503 264 8370
118,Moises Mueller,1926/09/13,8782 Scottsdale,Mesa,85000,Arizona,213 373 9009
491,Benton Myers,1968/10/17,4552 Ludlam,Denver,80071,Colorado,614 622 2665
343,Arlo Villarreal,1995/03/22,1987 Stevenson 25th St,Tempe,85096,Arizona,810 963 0793
223,Mckenna Richards,1958/05/03,7743 Warner,Aurora,80049,Colorado,340 373 8528
791,Nolan Langley,1903/01/16,6852 Railroad,Columbia,29055,South Carolina,760 751 1084
767,Romeo Stewart,1909/10/04,4915 105th,Chesapeake,23399,Virginia,779 366 5739
48,Russell Holt,1909/07/21,8388 Picardy,Pittsburgh,15564,Pennsylvania,847 515 1950
315,Deandre Bonner,2005/11/07,7987 Rogers,Irvine,92637,California,206 741 9563
935,Hezekiah Frazier,2002/07/02,4654 Janssen,Washington,20321,District Of Columbia,701 922 9254
50,Emilee Robertson,1966/11/02,3003 Haddon,Eugene,97478,Oregon,908 535 7772
231,Chloe Bryant,2005/05/25,6769 Grady,Rochester,14614,New York,215 105 1138
859,Raiden Whitney,1960/03/18,9649 Fremont,Glendale,85056,Arizona,812 555 4748
633,Katelynn Walsh,1964/04/03,8674 Dan Ryan La Salle St,Tempe,85062,Arizona,786 463 2231
766,Mollie Nash,1904/06/20,6481 Bessie Coleman,Buffalo,14214,New York,973 220 5508
744,Nolan Mcmahon,1963/09/30,3031 Landers,Lansing,48880,Michigan,917 395 0844
586,Andre Medina,1904/01/22,9550 Baltimore,Orlando,32842,Florida,503 430 7110
322,Charleigh Benson,1928/08/29,6226 Hinsdale,Moreno Valley,92583,California,938 793 9712
778,Micah Valencia,1928/06/10,8140 Holden,Shreveport,71124,Louisiana,325 545 5975
959,Giovanni Jordan,1997/12/26,9619 Dan Ryan 83rd St,Oxnard,93071,California,262 929 1792
311,Courtney Griffin,1916/08/04,1369 Monon,Sterling Heights,48319,Michigan,832 230 1514
189,Reuben Bishop,1950/08/26,2520 Stevenson Dan Ryan Ib,Allentown,18153,Pennsylvania,806 603 9237
919,Blaine Howell,1994/12/13,3012 Drew,Cary,27514,North Carolina,316 735 8807
976,Reese Perry,1972/04/19,6319 West Drive Of Oakley,Fontana,92344,California,925 923 5082
622,Bryn Rogers,1991/08/21,3064 Meredith,Aurora,60503,Illinois,909 297 9761
478,Skyler Fry,1998/04/27,486 Rosemont,Hollywood,33010,Florida,561 830 4020
929,Dillon Pruitt,1950/07/28,7991 92nd,Bellevue,98069,Washington,989 767 3601
106,Nikolas Atkinson,1987/12/02,8491 Mohawk,Oklahoma City,73809,Oklahoma,407 837 3042
5,Aniyah Huff,2015/05/03,1579 Wall,New Haven,06575,Connecticut,312 485 0590
605,Johnathon Mann,1940/03/29,7229 Desplaines,Providence,02818,Rhode Island,410 201 1664
314,Marshall Osborne,1923/09/28,180 Dan Ryan 79th St,Nashville,37634 ,Tennessee,971 751 8751
207,Noelle Woodard,2007/03/08,8679 Mac Chesney,Nashville,37015 ,Tennessee,912 831 8198
196,Ayden Hatfield,1994/09/22,9698 Arcade,Santa Ana,92674,California,539 687 8955
867,Kylan Walters,1984/01/21,203 Rhodes,Irving,75018,Texas,662 282 2344
253,Yadiel Rutledge,1921/01/08,4931 Anson,Buffalo,14225,New York,256 270 1761
63,Rayna Guzman,1914/01/24,5755 Kemper,Honolulu,96477,Hawaii,561 450 3928
997,Carlee Johnston,1985/06/24,7932 Lenox,Charleston,29407 ,South Carolina,551 409 1352
169,Aleah Hoffman,1909/06/10,8322 Estes,Chula Vista,91944,California,401 976 8537
302,Jaydon Mccray,1999/10/10,3153 Garfield Square,Tulsa,74989,Oklahoma,979 830 0663
889,Amiya Johnston,1992/07/31,1856 Ritchie,Corpus Christi,78340,Texas,229 834 2475
762,Jasmine Mcmillan,1977/11/22,9686 Maypole,Dayton,45386,Ohio,860 365 5493
536,Landyn Woodard,2010/10/24,6270 40th,Grand Rapids,49531,Michigan,253 106 0858
175,Misael Hopper,1913/08/30,9445 Eisenhower Canal St,Greensboro,27479,North Carolina,469 206 2156
98,Brent Guthrie,1960/08/08,4983 Haskins,Atlanta,30713,Georgia,779 199 3968
181,Demi Walls,1940/11/18,3049 Lyon,Madison,53548,Wisconsin,435 242 5134
251,Kaitlynn Armstrong,1937/11/09,8306 I190,Santa Ana,92676,California,704 583 0681
427,Jaqueline Cooley,1991/01/01,8207 96th,Oklahoma City,73431,Oklahoma,636 107 4961
802,Roland Mcgee,1960/08/08,2189 Lyndale,St. Louis,63071,Missouri,929 695 5724
858,Crystal Gilliam,1947/06/21,6751 Sheffield,Moreno Valley,92580,California,858 268 1010
248,Kailynn Blankenship,1940/09/15,9986 Le Moyne,Kent,98091,Washington,351 476 6874
345,Charlee Mendoza,1916/11/10,5462 Thorndale,Scottsdale,85038,Arizona,340 929 4587
4,Sawyer Malone,1991/01/28,8663 Stevenson Dan Ryan Ib,Lansing,48882,Michigan,520 575 2443
561,Denise Palmer,1931/04/06,7941 71st,Olathe,66048,Kansas,858 227 8652
885,Hailee Bray,1965/04/25,1408 100th,Fremont,94572,California,609 645 4972
844,Lana Stevens,1908/10/17,8616 Leland,Orlando,32826,Florida,906 147 6052
212,Mariam Sims,1903/02/15,645 Cumberland,Baton Rouge,70893,Louisiana,818 643 7381
830,Estrella Foreman,2006/06/25,5364 Carroll,Richmond,23274,Virginia,917 570 1232
442,Eve Underwood,1920/07/05,9165 Kiona,Raleigh,27063 ,North Carolina,618 385 7854
569,Myles Ramsey,1928/08/02,6052 Clifford,Hampton,23604,Virginia,785 985 7066
129,Deborah Joyce,1916/09/16,4981 Perry,San Antonio,78685 ,Texas,515 568 7520
925,Celeste Mcpherson,1950/06/27,7449 Cottage,Corpus Christi,78803,Texas,770 617 9273
660,Yaritza Dillard,1924/01/27,7601 I57,Sacramento,95791,California,435 366 9412
842,Iliana Lee,2001/06/04,1704 Hanson,Des Moines,50321,Iowa,831 815 5905
290,Nevaeh Hendrix,1962/05/07,1914 Chicago,Montgomery,36141 ,Alabama,704 101 9110
860,Ali Solomon,1939/11/30,2102 Lithuanian Plaza,Las Vegas,89995,Nevada,351 545 6426
252,Barbara Bowman,1930/06/14,7241 Balmoral,Glendale,85073,Arizona,920 321 2955
416,Perla Sexton,1965/12/25,3904 Melvina,Plano,75354,Texas,440 539 9938
859,Knox Lamb,1966/03/21,1959 Myrtle,Montgomery,36168 ,Alabama,402 683 5570
518,Dante Fuentes,1990/04/04,8671 Balmoral,Joliet,60405,Illinois,832 805 2748
750,Aubri Clark,1992/02/13,1509 York,Kansas City,66243,Missouri,320 287 4003
408,Cohen Bruce,1998/09/10,9591 Roscoe,New Orleans,70404,Louisiana,684 232 4977
482,Ally Mills,1959/01/20,7072 Keystone,Ann Arbor,48199,Michigan,757 326 5492
493,Natalya Barron,1929/08/02,6499 Ellen,Arlington,76071,Texas,480 467 1181
92,Claire Johns,1984/09/15,8555 Dan Ryan Ib Eisenhower,Fort Worth,76714,Texas,585 336 4198
15,Cristopher Leon,1958/08/21,4943 Palatine,Boise City,83048,Idaho,458 413 9837
853,Campbell Lloyd,1988/01/29,1714 66th,Moreno Valley,92573,California,401 888 7899
549,Blake Hobbs,1930/07/14,2643 Lincoln,Toledo,43613,Ohio,516 401 7988
234,Maddox Wilder,1942/03/25,4402 Campbell,Fort Worth,76986,Texas,308 115 6406
961,Rosa Erickson,2004/08/21,8684 Norman R Bobins,Nashville,37390 ,Tennessee,310 687 1779
756,Aaden Gould,2014/08/14,807 Chicago Skyway 73rd St,Phoenix,85572,Arizona,571 989 9978
142,Marissa Bolton,1995/04/15,1166 Oswego,Louisville,40179,Kentucky,605 127 6942
545,Brayan Gray,2011/07/21,1985 Tahoma,Independence,64096,Missouri,816 496 6794
831,Saul Bender,1986/08/12,4629 Stave,Miami,33898,Florida,385 687 4559
595,Giselle Britt,1980/06/09,8090 Dominick,Yonkers,10795,New York,870 148 7664
624,Kaeden Guy,1958/11/29,9914 Juneway,Jacksonville,32435,Florida,410 873 9439
56,Matteo Munoz,1979/04/06,3578 Chicago Skyway Stony Island Av,Raleigh,27693 ,North Carolina,339 372 0687
670,Jeffrey Collier,1971/01/11,2690 Roslyn,Raleigh,27812 ,North Carolina,901 622 6856
904,Tyrell Beck,1964/07/02,5406 17th,Stamford,06962,Connecticut,563 917 0347
285,Landon Mcdowell,1949/09/29,1646 Ridge,Baton Rouge,70366,Louisiana,419 274 3210
557,Celia Matthews,1952/07/04,1121 St Paul,Worcester,01668,Massachusetts,641 997 0716
434,Mohammad Mueller,1931/01/14,4237 Orchard,Scottsdale,85013,Arizona,407 244 9921
66,Giovanni Cannon,1985/11/09,7947 52nd,Thornton,80225,Colorado,848 564 8907
443,Isis Lancaster,1913/01/25,4415 Milwaukee,Lansing,48842,Michigan,939 354 7458
265,Yasmin Blevins,1994/04/22,6402 Kennedy Ob Eisenhower Ob,Fremont,94540,California,479 660 4036
996,Sandra Paul,2010/08/03,2909 Campus,Baton Rouge,70354,Louisiana,920 290 3133
353,Jeremy Kennedy,1953/05/14,3302 Kreiter,Alexandria,22275,Virginia,234 811 3326
312,Kailyn Cotton,1925/01/13,2350 Tankfarm,Fremont,94585,California,402 606 3076
182,Luz Donaldson,1968/11/10,883 Mannheim,Boise City,83246,Idaho,708 731 5429
555,Lilian Chapman,1980/12/07,5395 Cullerton,Virginia Beach,23542,Virginia,504 960 0863
602,Colton Nicholson,2003/03/19,1357 Southspine,Augusta,30923,Georgia,502 423 5131
349,Omari Skinner,1976/01/19,3301 111th,Garland,75317,Texas,435 596 0998
388,Marlee Mccray,2010/01/16,5554 Bishop Ford I57,Anaheim,92867,California,785 584 9462
387,Julianna Ortega,1934/04/13,7374 Lacey,Fort Worth,76547,Texas,432 232 7087
143,Judah Tyson,2001/09/06,4684 Perry,Coral Springs,33058,Florida,939 540 8276
238,Beau Morin,1933/10/18,6767 49th,Wichita,67094,Kansas,847 446 2280
372,Karsyn Wood,1943/07/31,4562 Anson,Montpelier,05635,Vermont,201 486 3831
934,David Peck,1957/10/16,1534 St Johns,Raleigh,27846 ,North Carolina,817 200 4489
235,Alexandra Mcknight,1942/04/20,2682 Irene,Jacksonville,32615,Florida,260 882 7922
580,Dennis Sellers,1952/10/28,8230 Banks,Manchester,03100,New Hampshire,315 908 8025
68,Jabari Nieves,1949/03/10,5709 Shakespeare,Kent,98002,Washington,334 549 4873
240,Jordyn Benson,1985/06/30,1077 Cambridge,Columbus,43699,Ohio,502 589 5260
26,Camilla Fox,2014/11/10,7592 Leona,Garland,75959,Texas,504 471 0932
758,Elsa Duffy,1924/12/23,3091 Loyola,Independence,64081,Missouri,607 857 7881
552,Cristopher Brooks,1964/05/18,7101 115th,Tacoma,98065,Washington,681 542 4472
766,Kylie Lindsey,1941/09/12,7634 Giles,Virginia Beach,23745,Virginia,424 306 6116
91,Abel Hopkins,1936/10/13,4623 Dan Ryan 35th St,Syracuse,13263,New York,712 556 1079
294,Alaina Snider,1930/08/12,8839 Elk Grove,Rochester,14609,New York,971 129 2392
341,Reece Howell,1937/03/02,992 Parkside,Des Moines,50353,Iowa,678 827 6662
567,Jordan Byers,1981/10/19,3572 Kennedy Ogden Av,Salt Lake City,84035,Utah,202 242 1800
857,Cameron Oneal,1950/06/06,4508 Parker,San Antonio,78995 ,Texas,573 436 1095
339,Camilla Morris,1992/09/11,8957 Monon,Stockton,95228 ,California,434 494 9403
1000,Norah Key,1981/05/23,6262 Stewart,Charleston,29400 ,South Carolina,585 661 0590
742,Lilliana Guerrero,1972/07/15,6905 Pontiac,Peoria,85377,Arizona,801 814 6557
636,Jaime Solis,1959/07/21,9254 Mcfetridge,Topeka,66693,Kansas,929 731 3666
732,Gideon Henson,1992/12/07,1126 Drummond,Gainesville,32679,Florida,585 791 8806
158,Holly Gregory,1945/06/13,8667 Menomonee,Fargo,58034,North Dakota,330 439 4356
996,Jerimiah Short,1945/06/22,3240 West End,Elizabeth,07202,New Jersey,413 608 7854
721,Alisson Craig,1979/07/18,5149 Laporte,Louisville,40048,Kentucky,912 532 8323
336,Makai Olsen,1996/02/19,4019 Mcleod,Birmingham,35078,Alabama,732 479 8345
238,Bowen Wiley,1933/10/19,825 Navarre,Philadelphia,19845,Pennsylvania,484 848 4192
987,Angelique Keller,1922/12/03,540 Dakin,Henderson,89012,Nevada,385 596 8769
848,Brisa Wagner,1998/04/17,8468 Parkside,Lincoln,68088 ,Nebraska,423 746 7433
78,Amos May,1906/06/17,1137 Lawndale,Provo,84055,Utah,308 568 7999
41,Marlon Roman,1921/07/12,9776 Stevenson Ib Dan Ryan,Fargo,58069,North Dakota,585 245 7958
21,Harley Dillon,2001/06/04,2650 Cicero,Orlando,32815,Florida,414 370 7705
468,Ryann Carney,1963/08/03,7084 Lynch,Orlando,32840,Florida,620 568 0767
325,Kaya Sparks,1929/04/29,7844 Eisenhower Ashland Av,San Francisco,94983,California,218 222 8724
974,Tucker Calderon,1941/09/10,7852 Belmont,Baton Rouge,70202,Louisiana,650 186 9484
409,Danielle Fitzgerald,1955/12/07,246 Bonaparte,Minneapolis,55516,Minnesota,269 460 2357
604,Willow Higgins,1950/12/31,6435 Pryor,Lansing,48875,Michigan,832 894 1190
893,Josephine Calderon,1996/03/26,4864 Loop,Long Beach,90789 ,California,731 111 7249
982,Eva Wiley,1996/09/26,7061 Juneway,Oxnard,93019,California,661 451 4708
645,Elle Allison,1946/05/31,5995 Sanford,Fremont,94551,California,308 671 6480
597,Zariah Moss,1994/04/02,5619 115th,Montgomery,36130 ,Alabama,712 578 5776
140,Aubree Gould,1944/07/04,5915 Sayre,Huntsville,35830,Alabama,469 598 7517
308,Destinee Hutchinson,2004/11/21,2975 36th,Evansville,47706,Indiana,361 631 0993
239,Damari Melendez,1940/10/04,6788 Old Higgins,Lincoln,68315 ,Nebraska,501 117 5005
856,Luca Byers,1913/04/13,5259 Lsd Sb Stevenson Ob,Bridgeport,06602,Connecticut,972 929 9022
174,Sofia Smith,1955/09/11,4378 Delaware,Seattle,98572,Washington,385 321 5821
960,Mark Moran,2015/06/30,5992 Wacker Dr Lower,Independence,64082,Missouri,303 554 4979
824,Marcel Harris,1947/12/06,4831 Kenmore,Augusta,30981,Georgia,903 883 6184
673,Jovanni Stewart,1921/11/09,27 Melvina,Greensboro,27479,North Carolina,479 122 2624
307,Yamilet Foreman,1938/01/17,4832 Tooker,West Valley City,84097,Utah,814 298 5412
213,Nia Lang,1952/10/28,3735 Stone,St. Louis,63193,Missouri,865 214 1180
788,Kamron Perez,1935/02/03,7921 Dan Ryan Roosevelt Rd,Knoxville,37403,Tennessee,985 729 2219
399,Olive Conley,1901/11/06,4168 Corcoran,Irving,75061,Texas,229 939 3793
410,Janiyah Mcbride,1970/04/21,8644 Westgate,Ann Arbor,48162,Michigan,920 504 7506
701,Mae Bush,1983/06/15,6243 Dakin,Hialeah,33002,Florida,631 483 8266
362,Cora Case,1910/09/07,5504 Everett,Fresno,93296,California,539 393 7774
708,Kailynn Paul,2005/08/17,5334 Gratten,New Orleans,70267,Louisiana,681 906 3276
857,Amaya Hebert,1986/09/14,4946 Grace,Alexandria,22294,Virginia,786 876 9342
536,Priscilla Luna,1950/12/27,8280 Greenleaf,Sacramento,95188,California,769 142 2355
710,Kaitlin Vazquez,2005/03/30,6409 Leyden,Indianapolis,46674,Indiana,605 518 2406
283,Violet Mccormick,1945/07/04,3527 Bissell,Salt Lake City,84090,Utah,458 991 6688
204,Caitlin Petersen,1955/03/14,7718 135th,Grand Rapids,49586,Michigan,769 168 0887
540,Annalise Goodman,1948/02/26,7154 Cornell,Topeka,66625,Kansas,212 333 5092
160,Skyla Haley,1976/06/22,2871 Forrestville,Jackson,49203,Mississippi,870 264 1107
187,Lilianna Knox,1962/02/17,905 Dan Ryan 43rd St,Sioux Falls,57072,South Dakota,714 619 1064
724,Karlee Small,1980/02/19,5931 Pippin,Ann Arbor,48164,Michigan,971 180 6754
12,Amber Underwood,1936/12/15,7873 Bishop Ford 111th St,Fort Worth,76066,Texas,612 887 1437
274,Jaydon Alvarez,1968/12/19,2823 Financial,Garland,75933,Texas,503 878 6403
189,Guadalupe Cote,1913/11/07,9032 Henderson,Columbia,29043,South Carolina,863 164 2151
314,Victor Hinton,1950/08/14,5772 Delphia,Memphis,38383,Tennessee,980 606 4568
525,Amelie Reynolds,1930/06/27,9335 Bay,Tacoma,98063,Washington,276 252 3040
972,Calvin Medina,1972/04/01,1469 137th,Providence,02835,Rhode Island,567 952 1332
684,Leo Webster,2003/08/03,4383 116th,Providence,02816,Rhode Island,862 460 0830
198,Cohen Riggs,1926/03/01,7551 Eberhart,Los Angeles,90821,California,830 814 9718
40,Jeremy Baldwin,1990/05/27,9752 North Branch,Fort Lauderdale,33589,Florida,915 435 0909
451,Michelle Crosby,1934/01/11,5432 20th,Hampton,23695,Virginia,865 671 7448
324,Westin Roman,1947/07/23,3962 Spaulding,Montgomery,36115 ,Alabama,551 757 2212
193,Athena Roth,1985/09/23,7322 Walnut,Peoria,85306,Arizona,912 323 6264
113,Memphis Deleon,1998/10/03,7842 86th,Garland,75052,Texas,360 225 1304
67,Jazlyn Powers,2015/07/16,5153 Wicker Park,Independence,64090,Missouri,434 313 7081
233,Lucille Hickman,2009/05/17,6996 Midway Airport Lower,Cleveland,44974,Ohio,469 556 2569
137,Muhammad Andrews,2010/05/13,9734 Dan Ryan 47th St,Fort Lauderdale,33165,Florida,312 756 7945
212,Andy Hammond,1927/01/13,3836 Magnet,Fresno,93640,California,615 938 4466
820,Cain Berry,1957/08/12,8597 Mccook,Manchester,03100,New Hampshire,717 570 8782
636,Deegan Adkins,1904/05/03,1328 Cornell,Shreveport,71125,Louisiana,571 954 7453
371,Madeline Henry,1910/10/24,1007 Commercial,Fargo,58088,North Dakota,386 286 2211
94,Rosemary Pierce,1902/03/14,883 Ozanam,Fargo,58068,North Dakota,224 613 9607
455,Trinity Harrison,1903/03/31,3569 Dan Ryan Ib Stevenson,North Las Vegas,89662 ,Nevada,804 258 4382
904,Fernando Armstrong,1981/05/20,4065 Kennedy Pulaski Rd,Philadelphia,19343,Pennsylvania,540 838 7184
921,Gideon Stephens,1943/07/13,1164 St Georges,Memphis,38541,Tennessee,956 619 2980
851,Carla Hart,1903/07/28,2665 Institute,Las Vegas,89945,Nevada,973 146 7401
585,Samiya Wise,1943/05/15,5500 Noble,Huntsville,35804,Alabama,361 112 6077
418,Evelyn Reyes,1916/02/02,7539 Wilson,Boise City,83106,Idaho,573 179 2866
276,Ali Weeks,1921/06/09,8103 Potomac,Jersey City,07215,New Jersey,631 608 0223
617,Demarcus Marquez,1974/01/25,3210 Balmoral,Olathe,66046,Kansas,938 430 3988
573,Aubrianna Miles,2002/06/23,6857 Schilling,Savannah,31327,Georgia,406 161 7170
263,Kamryn Evans,2010/08/05,1959 109th,Yonkers,10736,New York,302 315 9318
343,Paityn Decker,1930/02/09,1967 Kasson,St. Petersburg,33711,Florida,406 286 2366
41,Ellis Galloway,1915/10/30,2366 132nd,Birmingham,35010,Alabama,304 606 7107
220,Erica Sims,1996/07/11,3575 Lansing,Kansas City,66062,Kansas,507 292 1726
604,Renata Jackson,1997/09/13,9419 Dan Ryan Ib Franklin Ext,Hialeah,33072,Florida,212 628 0780
324,Santino Berry,1995/08/21,7892 Montrose,Aurora,60501,Illinois,442 935 0335
413,Jazlyn Lynch,1929/06/04,9036 Lsd Oakwood Bl,West Valley City,84072,Utah,434 169 8654
589,Keith Stout,1912/12/15,5341 Lytle,San Francisco,94097,California,937 775 1059
643,Kaelynn Jennings,1971/05/04,4900 Eisenhower Kostner Av,Bridgeport,06628,Connecticut,952 936 0369
923,Quintin Curry,2016/09/04,6665 Lynch,Portland,97869,Oregon,901 919 7255
907,Violet Sargent,1988/04/03,4799 Stetson Sub,Jersey City,07321,New Jersey,650 476 8374
534,Aspen Stuart,2011/08/24,8492 Village,Scottsdale,85067,Arizona,681 259 7221
318,Dorian Mcgee,1997/04/25,5503 Nickerson,Colorado Springs,80584,Colorado,530 145 7096
369,Kane Perez,1985/03/15,4597 Carondolet,Elizabeth,07205,New Jersey,810 240 5600
626,Travis Byrd,2004/07/11,7341 Schreiber,Thornton,80276,Colorado,202 685 6946
727,Camryn Wagner,1917/01/26,3039 Campus,Augusta,30956,Georgia,812 502 5644
420,Nylah Bartlett,1910/04/13,3526 Eisenhower Taylor St,Long Beach,90776 ,California,339 942 7058
334,Rowan Barrera,1949/02/26,7284 Chicago Skyway 87th St,Dallas,75860,Texas,947 298 0921
135,Mercedes Burton,1916/12/12,7641 Grace,Jacksonville,32912,Florida,615 633 1909
161,Abraham Goodwin,1963/12/20,2955 Chicago Skyway State St,Las Vegas,89210,Nevada,442 544 8932
479,Mariam Henderson,1934/03/22,7918 Linden,Fort Worth,76993,Texas,763 658 6443
859,Paula Frye,2006/07/02,6643 Elk Grove,Phoenix,85590,Arizona,567 954 0670
836,Abel William,1931/12/15,4963 Dayton,Birmingham,35084,Alabama,812 590 6369
250,Esperanza Combs,1973/05/17,9446 Delphia,St. Petersburg,33735,Florida,316 765 3775
720,Erika Mccarthy,2001/02/22,5388 Mccormick Pl Busway,Hampton,23653,Virginia,406 715 5310
929,Cambria Willis,2013/07/09,1906 Legett,Peoria,61526,Illinois,650 885 0121
974,Abram Christensen,1946/12/27,3980 Wacker Ramp Lower,Topeka,66601,Kansas,417 472 1448
776,Lawson Stanton,1920/11/05,4729 East Drive Of Oakley,Hialeah,33019,Florida,352 509 8587
531,Evie Duffy,1969/10/29,4800 Newberry,Yonkers,10719,New York,407 222 4325
287,Eliseo Reeves,1985/07/02,4893 Eisenhower Homan Av,Worcester,01699,Massachusetts,508 743 8605
169,Royce Clements,1954/04/06,1155 Anchor,Oklahoma City,73093,Oklahoma,512 989 3617
31,Trey Herring,1964/04/01,6613 Bonfield,Phoenix,85310,Arizona,747 998 6106
241,Bridget Petersen,1917/10/03,5220 Kennedy Ontario St,Olathe,66043,Kansas,458 657 6378
574,Ellie Powers,1908/02/22,5553 South Water Ramp Lower,Hartford,06195,Connecticut,216 125 6842
